entry_id,contract_id,qty,unit_price_raw,amount_raw,amount,unit_price,line_total,entity_id,vendor_name,_unmatched
70532,10039,21648,7556.3379,"163,579,603",163579603.0,7556.3379,163579603.0,10,대한 종합건설(주),False
70533,10368,38159,6171.1971,"KRW 235,486,710",235486710.0,6171.1971,235486710.0,16,Daehan Industrial,False
70534,10225,16630,5914.2853,"KRW 98,354,565",98354565.0,5914.2853,98354565.0,9,(주)한성이엔지,False
70535,10237,6891,1237.4084,"8,526,981",8526981.0,1237.4084,8526981.0,4,㈜서해기술산업,False
70536,10249,50254,2142.9452,"₩107,691,568",107691568.0,2142.9452,107691568.0,16,Daehan Industrial,False
70537,10050,24355,3151.4296,"KRW 76,753,068",76753068.0,3151.4296,76753068.0,4,㈜서해기술산업,False
70538,10011,25898,8424.1690,"  218,169,129  ",218169129.0,8424.169,218169129.0,16,Daehan Industrial,False
70539,10034,5011,4455.2116,"  22,325,065  ",22325065.0,4455.2116,22325065.0,5,삼호전기 주식회사,False
70540,10193,19016,4992.5872,"₩94,939,038",94939038.0,4992.5872,94939038.0,11,kl industrial,False
70541,10135,33753,6191.7174,"  208,989,037  ",208989037.0,6191.7174,208989037.0,4,㈜서해기술산업,False
70542,10239,51659,5278.4486,272679376,272679376.0,5278.4486,272679376.0,6,우성설비,False
70543,10222,52593,3308.8215,"174,020,849.00",174020849.0,3308.8215,174020849.0,6,우성설비,False
70544,10281,4766,198.5735,"(946,401)",-946401.0,198.5735,946401.0,14,㈜서해기 술,False
70545,10144,56252,762.1961,"42,875,055",42875055.0,762.1961,42875055.0,13,Hansung ENG,False
70546,10103,5285,1981.3427,"(10,471,396.00)",-10471396.0,1981.3427,10471396.0,6,우성설비,False
70547,10160,48287,8733.2879,"KRW 421,704,273",421704273.0,8733.2879,421704273.0,12,대한건설산업(주),False
70548,10159,19742,3202.8017,"63,229,711.00",63229711.0,3202.8017,63229711.0,11,kl industrial,False
70549,10044,46153,5125.0599,236536890,236536890.0,5125.0599,236536890.0,15,남광토건 주식회사,False
70550,10334,3033,3657.2257,"KRW 11,092,366",11092366.0,3657.2257,11092366.0,16,Daehan Industrial,False
70551,10071,11856,1671.6779,19819413,19819413.0,1671.6779,19819413.0,8,(주)동보엔 지니어링,False
70552,10001,27668,6870.4353,"190,091,204",190091204.0,6870.4353,190091204.0,6,우성설비,False
70553,10190,51153,452.6678,"23,155,316.00",23155316.0,452.6678,23155316.0,8,(주)동보엔 지니어링,False
70554,10292,36678,8915.3810,326998344,326998344.0,8915.381,326998344.0,8,(주)동보엔 지니어링,False
70555,10213,27755,1164.3739,"₩32,317,198",32317198.0,1164.3739,32317198.0,14,㈜서해기 술,False
70556,10156,24027,1376.5566,33074525,33074525.0,1376.5566,33074525.0,8,(주)동보엔 지니어링,False
70557,10190,24107,3387.1429,"(81,653,854.00)",-81653854.0,3387.1429,81653854.0,8,(주)동보엔 지니어링,False
70558,10374,22981,5883.3891,135206165,135206165.0,5883.3891,135206165.0,5,삼호전기 주식회사,False
70559,10257,51398,2284.9304,"117,440,853",117440853.0,2284.9304,117440853.0,7,WOOSUNG PLUMBING,False
70560,10339,39711,454.8766,"  18,063,605  ",18063605.0,454.8766,18063605.0,4,㈜서해기술산업,False
70561,10240,14652,6810.5806,"99,788,627.00",99788627.0,6810.5806,99788627.0,7,WOOSUNG PLUMBING,False
70562,10107,17162,8318.2165,"(₩142,757,232)",-142757232.0,8318.2165,142757232.0,10,대한 종합건설(주),False
70564,10044,10244,2216.6176,"  22,707,031  ",22707031.0,2216.6176,22707031.0,15,남광토건 주식회사,False
70566,10125,41151,5527.1541,"227,447,918.00",227447918.0,5527.1541,227447918.0,11,kl industrial,False
70567,10007,34327,5161.5482,"KRW 177,180,465",177180465.0,5161.5482,177180465.0,12,대한건설산업(주),False
70568,10342,6894,5127.7619,35350791,35350791.0,5127.7619,35350791.0,7,WOOSUNG PLUMBING,False
70569,10222,51201,350.3688,"17,939,233.00",17939233.0,350.3688,17939233.0,6,우성설비,False
70570,10101,3040,5799.3101,"  17,629,903  ",17629903.0,5799.3101,17629903.0,4,㈜서해기술산업,False
70571,10077,38136,1632.6217,"62,261,661",62261661.0,1632.6217,62261661.0,14,㈜서해기 술,False
70572,10310,23156,5414.3243,"KRW 125,374,093",125374093.0,5414.3243,125374093.0,9,(주)한성이엔지,False
70573,10195,43873,2265.7257,"  99,404,184  ",99404184.0,2265.7257,99404184.0,13,Hansung ENG,False
70574,10009,8310,8717.3128,"72,440,869.00",72440869.0,8717.3128,72440869.0,14,㈜서해기 술,False
70575,10360,34561,3361.2892,"₩116,169,516",116169516.0,3361.2892,116169516.0,8,(주)동보엔 지니어링,False
70576,10034,4625,7015.1207,"(32,444,933)",-32444933.0,7015.1207,32444933.0,5,삼호전기 주식회사,False
70577,10092,21575,3974.1164,"  85,741,561  ",85741561.0,3974.1164,85741561.0,12,대한건설산업(주),False
70578,10098,15303,8171.4065,"125,047,034.00",125047034.0,8171.4065,125047034.0,1,(주)정우철강,False
70579,10309,51383,3406.2190,"₩175,021,751",175021751.0,3406.219,175021751.0,8,(주)동보엔 지니어링,False
70580,10210,43497,5745.6942,"KRW 249,920,461",249920461.0,5745.6942,249920461.0,11,kl industrial,False
70581,10147,38474,5468.3879,"KRW 210,390,756",210390756.0,5468.3879,210390756.0,16,Daehan Industrial,False
70582,10077,25045,457.6397,"11,461,586.00",11461586.0,457.6397,11461586.0,14,㈜서해기 술,False
70583,10238,478,8702.0734,4159591,4159591.0,8702.0734,4159591.0,5,삼호전기 주식회사,False
70584,10222,10677,3773.6470,"KRW 40,291,229",40291229.0,3773.647,40291229.0,6,우성설비,False
70585,10172,33051,666.9916,"₩22,044,739",22044739.0,666.9916,22044739.0,7,WOOSUNG PLUMBING,False
70586,10326,21172,152.0690,"  3,219,605  ",3219605.0,152.069,3219605.0,8,(주)동보엔 지니어링,False
70587,10269,9481,2695.3292,"25,554,416",25554416.0,2695.3292,25554416.0,2,Seohae Tech Industrial,False
70588,10316,23354,2735.6710,"KRW 63,888,861",63888861.0,2735.671,63888861.0,15,남광토건 주식회사,False
70589,10118,23109,5531.6729,"127,831,429",127831429.0,5531.6729,127831429.0,4,㈜서해기술산업,False
70590,10138,46153,6708.2494,"KRW 309,605,835",309605835.0,6708.2494,309605835.0,7,WOOSUNG PLUMBING,False
70591,10366,41125,7191.8993,295766859,295766859.0,7191.8993,295766859.0,14,㈜서해기 술,False
70592,10113,26455,2917.5743,"77,184,428",77184428.0,2917.5743,77184428.0,16,Daehan Industrial,False
70593,10151,35179,2042.8924,71866912,71866912.0,2042.8924,71866912.0,3,(주)대한건설,False
70594,10215,15183,4238.0472,"KRW 64,346,271",64346271.0,4238.0472,64346271.0,16,Daehan Industrial,False
70595,10057,39998,3002.3231,"  120,086,919  ",120086919.0,3002.3231,120086919.0,11,kl industrial,False
70597,10045,59574,8854.7379,527512156,527512156.0,8854.7379,527512156.0,16,Daehan Industrial,False
70598,10271,43507,2017.0369,"KRW 87,755,224",87755224.0,2017.0369,87755224.0,4,㈜서해기술산업,False
70599,10190,30460,8725.2712,"KRW 265,771,761",265771761.0,8725.2712,265771761.0,8,(주)동보엔 지니어링,False
70600,10162,44648,5001.4940,"  223,306,704  ",223306704.0,5001.494,223306704.0,14,㈜서해기 술,False
